时间,Tap评分,评价人数,1星,2星,3星,4星,5星,评价人数-评分人数
2023/4/5 22:56,8.5,1122,75,22,96,119,808,2
2023/4/5 22:57,8.5,1122,75,22,96,119,808,2
2023/4/5 22:58,8.5,1122,75,22,96,119,808,2
2023/4/5 22:59,8.5,1122,75,22,96,119,808,2
2023/4/5 23:00,8.5,1122,75,22,96,119,808,2
2023/4/5 23:01,8.5,1122,75,22,96,119,808,2
2023/4/5 23:02,8.5,1122,75,22,96,119,808,2
2023/4/5 23:03,8.5,1123,75,22,96,119,808,3
2023/4/5 23:04,8.5,1123,75,22,96,119,808,3
2023/4/5 23:05,8.5,1123,75,22,96,119,808,3
2023/4/5 23:06,8.5,1123,75,22,96,119,808,3
2023/4/5 23:07,8.5,1123,75,22,96,119,808,3
2023/4/5 23:08,8.5,1123,75,22,96,119,808,3
2023/4/5 23:09,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:10,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:11,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:12,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:13,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:14,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:15,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:16,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:17,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:20,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:21,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:22,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:23,8.5,1123,77,22,96,119,812,-3
2023/4/5 23:24,8.5,1124,77,22,96,119,812,-2
2023/4/5 23:25,8.5,1125,77,22,96,119,812,-1
2023/4/5 23:26,8.5,1125,77,22,96,119,812,-1
2023/4/5 23:27,8.5,1125,77,22,96,119,812,-1
2023/4/5 23:28,8.5,1125,77,22,96,119,812,-1
2023/4/5 23:29,8.5,1126,77,22,96,119,812,0
2023/4/5 23:30,8.5,1126,77,22,96,119,812,0
2023/4/5 23:31,8.5,1126,77,22,96,119,812,0
2023/4/5 23:32,8.5,1126,77,22,96,119,812,0
2023/4/5 23:33,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:34,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:35,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:36,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:37,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:38,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:39,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:41,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:42,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:43,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:44,8.5,1126,78,22,96,120,813,-3
2023/4/5 23:45,8.5,1127,78,22,96,120,813,-2
2023/4/5 23:46,8.5,1128,78,22,96,120,813,-1
2023/4/5 23:47,8.5,1128,78,22,96,120,813,-1
2023/4/5 23:48,8.5,1128,78,22,96,120,813,-1
2023/4/5 23:49,8.5,1128,78,22,96,120,813,-1
2023/4/5 23:50,8.5,1128,78,22,96,120,813,-1
2023/4/5 23:51,8.5,1128,78,22,96,120,813,-1
2023/4/5 23:52,8.5,1129,78,22,96,120,813,0
2023/4/5 23:53,8.5,1129,78,22,96,120,813,0
2023/4/5 23:54,8.5,1129,78,22,96,120,813,0
2023/4/5 23:55,8.5,1129,78,22,96,120,813,0
2023/4/5 23:56,8.5,1129,78,22,96,120,813,0
2023/4/5 23:57,8.5,1129,79,22,96,121,814,-3
2023/4/5 23:58,8.5,1129,79,22,96,121,814,-3
2023/4/5 23:59,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:00,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:01,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:02,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:03,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:04,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:05,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:06,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:07,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:08,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:09,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:10,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:11,8.5,1128,79,22,96,121,814,-4
2023/4/6 0:12,8.5,1128,79,22,96,121,814,-4
2023/4/6 0:13,8.5,1128,79,22,96,121,814,-4
2023/4/6 0:14,8.5,1128,79,22,96,121,814,-4
2023/4/6 0:15,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:16,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:17,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:18,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:19,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:20,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:21,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:22,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:23,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:24,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:25,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:26,8.5,1129,79,22,96,121,814,-3
2023/4/6 0:27,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:28,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:29,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:30,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:31,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:32,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:33,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:34,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:35,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:36,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:37,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:38,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:39,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:40,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:41,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:42,8.5,1130,79,22,96,121,814,-2
2023/4/6 0:43,8.5,1131,79,22,96,121,814,-1
2023/4/6 0:44,8.5,1131,79,22,96,121,814,-1
2023/4/6 0:45,8.5,1131,79,22,96,121,814,-1
2023/4/6 0:46,8.5,1131,79,22,96,121,814,-1
2023/4/6 0:47,8.5,1131,79,22,96,121,814,-1
2023/4/6 0:48,8.5,1131,79,22,96,121,814,-1
2023/4/6 0:49,8.5,1132,79,22,96,121,814,0
2023/4/6 0:50,8.5,1132,79,22,96,121,814,0
2023/4/6 0:51,8.5,1132,79,22,96,121,814,0
2023/4/6 0:52,8.5,1132,79,22,96,121,814,0
2023/4/6 0:53,8.5,1132,79,22,96,121,814,0
2023/4/6 0:54,8.5,1132,79,22,96,121,814,0
2023/4/6 0:55,8.5,1132,79,22,96,121,814,0
2023/4/6 0:56,8.5,1132,79,22,96,121,814,0
2023/4/6 0:57,8.5,1132,79,22,96,121,814,0
2023/4/6 0:58,8.5,1132,79,22,96,121,814,0
2023/4/6 0:59,8.5,1132,79,22,96,121,814,0
2023/4/6 1:00,8.5,1133,79,22,96,121,814,1
2023/4/6 1:01,8.5,1133,79,22,96,121,814,1
2023/4/6 1:02,8.5,1133,79,22,96,121,814,1
2023/4/6 1:03,8.5,1133,79,22,96,121,814,1
2023/4/6 1:04,8.5,1134,79,22,96,121,814,2
2023/4/6 1:05,8.5,1134,79,22,96,121,814,2
2023/4/6 1:06,8.5,1134,79,22,96,121,814,2
2023/4/6 1:07,8.5,1134,79,22,96,121,814,2
2023/4/6 1:08,8.5,1134,79,22,96,121,814,2
2023/4/6 1:09,8.5,1134,79,22,96,121,814,2
2023/4/6 1:10,8.5,1134,79,22,96,121,814,2
2023/4/6 1:11,8.5,1134,79,22,96,121,814,2
2023/4/6 1:12,8.5,1134,79,22,96,121,814,2
2023/4/6 1:13,8.5,1134,79,22,96,121,814,2
2023/4/6 1:14,8.5,1134,79,22,96,121,814,2
2023/4/6 1:15,8.5,1134,79,22,96,121,814,2
2023/4/6 1:17,8.5,1135,79,22,96,121,814,3
2023/4/6 1:18,8.5,1135,79,22,96,121,814,3
2023/4/6 1:19,8.5,1135,79,22,96,121,814,3
2023/4/6 1:20,8.5,1135,79,22,96,121,814,3
2023/4/6 1:21,8.5,1135,79,22,96,121,814,3
2023/4/6 1:22,8.5,1136,79,22,96,121,814,4
2023/4/6 1:23,8.5,1136,79,22,96,121,814,4
2023/4/6 1:24,8.5,1137,79,22,96,121,814,5
2023/4/6 1:25,8.5,1137,79,22,96,121,814,5
2023/4/6 1:26,8.5,1137,79,22,96,121,814,5
2023/4/6 1:27,8.5,1137,79,22,96,121,814,5
2023/4/6 1:28,8.5,1137,79,22,96,121,814,5
2023/4/6 1:29,8.5,1137,79,22,96,121,814,5
2023/4/6 1:30,8.5,1137,79,22,96,121,814,5
2023/4/6 1:31,8.5,1137,79,22,96,121,814,5
2023/4/6 1:32,8.5,1137,79,22,96,121,814,5
2023/4/6 1:33,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:34,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:35,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:36,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:37,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:38,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:39,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:40,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:41,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:42,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:43,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:44,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:45,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:46,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:47,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:48,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:49,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:50,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:51,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:52,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:53,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:54,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:55,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:56,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:57,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:58,8.5,1137,83,22,97,122,817,-4
2023/4/6 1:59,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:00,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:01,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:02,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:03,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:04,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:05,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:06,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:07,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:08,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:09,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:10,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:11,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:12,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:13,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:14,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:15,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:16,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:17,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:18,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:19,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:20,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:21,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:22,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:23,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:24,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:25,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:26,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:27,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:28,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:29,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:30,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:31,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:32,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:33,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:34,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:35,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:36,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:37,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:38,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:39,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:40,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:41,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:42,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:43,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:44,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:45,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:46,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:47,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:48,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:49,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:50,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:52,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:53,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:54,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:55,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:56,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:57,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:58,8.5,1137,83,22,97,122,817,-4
2023/4/6 2:59,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:00,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:01,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:02,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:03,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:04,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:05,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:06,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:07,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:08,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:09,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:10,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:11,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:12,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:13,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:14,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:15,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:16,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:17,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:18,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:19,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:20,8.5,1137,83,22,97,122,817,-4
2023/4/6 3:21,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:22,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:23,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:24,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:25,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:26,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:27,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:28,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:29,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:30,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:31,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:32,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:33,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:34,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:35,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:36,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:37,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:38,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:39,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:40,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:41,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:42,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:43,8.5,1138,83,23,97,122,817,-4
2023/4/6 3:44,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:45,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:46,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:47,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:48,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:49,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:50,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:51,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:52,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:53,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:54,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:55,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:56,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:57,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:58,8.5,1138,83,22,97,122,817,-3
2023/4/6 3:59,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:00,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:01,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:02,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:03,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:04,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:05,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:06,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:07,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:08,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:09,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:10,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:11,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:12,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:13,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:14,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:15,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:16,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:17,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:18,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:19,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:20,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:21,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:22,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:24,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:25,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:26,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:27,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:28,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:29,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:30,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:31,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:32,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:33,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:34,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:35,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:36,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:37,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:38,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:39,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:40,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:41,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:42,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:43,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:44,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:45,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:46,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:47,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:48,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:49,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:50,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:51,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:52,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:53,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:54,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:55,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:56,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:57,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:58,8.5,1138,83,22,97,122,817,-3
2023/4/6 4:59,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:00,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:01,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:02,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:03,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:04,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:05,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:06,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:07,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:08,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:09,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:10,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:11,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:12,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:13,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:14,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:15,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:16,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:17,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:18,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:19,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:20,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:21,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:22,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:23,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:24,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:25,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:26,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:27,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:28,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:29,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:30,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:31,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:32,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:33,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:34,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:35,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:36,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:37,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:38,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:39,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:40,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:41,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:42,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:43,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:44,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:45,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:46,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:47,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:48,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:49,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:50,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:51,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:52,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:53,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:54,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:55,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:57,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:58,8.5,1138,83,22,97,122,817,-3
2023/4/6 5:59,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:00,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:01,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:02,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:03,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:04,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:05,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:06,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:07,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:08,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:09,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:10,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:11,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:12,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:13,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:14,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:15,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:16,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:17,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:18,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:19,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:20,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:21,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:22,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:23,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:24,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:25,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:26,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:27,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:28,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:29,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:30,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:31,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:32,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:33,8.5,1138,83,22,97,122,817,-3
2023/4/6 6:34,8.5,1138,83,22,97,122,817,-3
